time,S_t,C1,C2,C3,C4,target
0.299,-0.2708011478796889,0,1,0,0,-0.6029295416890254
0.3,0.14296333645924036,0,1,0,0,-0.5877852522924734
0.301,0.09743192986673421,0,1,0,0,-0.5724321255945913
0.302,0.1891279678689877,0,1,0,0,-0.5568756164881886
0.303,0.43386773415069635,0,1,0,0,-0.541121252126876
0.304,0.3346068440199551,0,1,0,0,-0.5251746299612962
0.305,-0.0247150132931947,0,1,0,0,-0.509041415750372
0.306,0.4577664308697283,0,1,0,0,-0.49272734154829173
0.307,0.3506173809629718,0,1,0,0,-0.4762382036679395
0.308,0.06692892703606444,0,1,0,0,-0.4595798606214885
0.309,0.1879663647914745,0,1,0,0,-0.44275823103890166
0.31,0.39317423995715267,0,1,0,0,-0.425779291565073
0.311,0.5740504412534488,0,1,0,0,-0.4086490747363497
0.312,-0.23111468090387366,0,1,0,0,-0.3913736668372025
0.313,0.07313982849200142,0,1,0,0,-0.3739592057378008
0.314,0.16934469718234346,0,1,0,0,-0.3564118787132505
0.315,0.2807798415186676,0,1,0,0,-0.3387379202452914
0.316,0.20805551435796568,0,1,0,0,-0.3209436098072098
0.317,0.12465387212306356,0,1,0,0,-0.3030352696327737
0.318,0.18439080498570148,0,1,0,0,-0.28501926246997616
0.319,0.7548919957055549,0,1,0,0,-0.26690198932037584
0.32,0.018280473791095958,0,1,0,0,-0.2486898871648545
0.321,0.22390796327123896,0,1,0,0,-0.23038942667659057
0.322,0.771094306684616,0,1,0,0,-0.2120071099220549
0.323,0.25265362033138344,0,1,0,0,-0.19354946805085993
0.324,0.1474990505862213,0,1,0,0,-0.175023058975276
0.325,0.18167576321065895,0,1,0,0,-0.15643446504023112
0.326,0.3544859408266085,0,1,0,0,-0.13779029068463772
0.327,-0.24464199578326346,0,1,0,0,-0.11909716009486966
0.328,0.4843840790304494,0,1,0,0,-0.10036171485121509
0.329,0.4345945549450875,0,1,0,0,-0.08159061156815715
0.33,-0.07144109496939971,0,1,0,0,-0.06279051952931326
0.331,0.4403657907459923,0,1,0,0,-0.043968118317865075
0.332,0.16835055142310773,0,1,0,0,-0.02513009544333705
0.333,0.629878953994489,0,1,0,0,-0.006283143965558805
0.334,0.04154215666185393,0,1,0,0,0.012566039883352469
0.335,0.001387362263095604,0,1,0,0,0.03141075907812876
0.336,0.2269674945350484,0,1,0,0,0.05024431817976974
0.337,0.02965764211152369,0,1,0,0,0.0690600257144057
0.338,0.5101664381159761,0,1,0,0,0.08785119655074367
0.339,0.17639824309417604,0,1,0,0,0.10661115427526012
0.34,-0.19148667174204592,0,1,0,0,0.12533323356430418
0.341,0.25034271853274115,0,1,0,0,0.1440107825522527
0.342,-0.19340387694983055,0,1,0,0,0.16263716519488386
0.343,0.5968643297208127,0,1,0,0,0.1812057636271373
0.34400000000000003,-0.1443643505383405,0,1,0,0,0.19970998051440758
0.34500000000000003,-0.07222456629014995,0,1,0,0,0.21814324139654281
0.34600000000000003,-0.36177231998978115,0,1,0,0,0.23649899702372468
0.34700000000000003,0.5180929178238257,0,1,0,0,0.25477072568338277
0.34800000000000003,-0.20153819732443445,0,1,0,0,0.27295193551732555
0.34900000000000003,0.1259189383207161,0,1,0,0,0.2910361668282719
0.35000000000000003,-0.024921557889200974,0,1,0,0,0.309016994374948
0.35100000000000003,0.4736394074272935,0,1,0,0,0.3268880296549428
0.352,0.3929830728093202,0,1,0,0,0.3446429231745163
0.353,0.05674883963545049,0,1,0,0,0.36227536670454547
0.354,0.07251879578604319,0,1,0,0,0.3797790955218006
0.355,0.1769100274144455,0,1,0,0,0.3971478906347799
0.356,-0.0644987901328207,0,1,0,0,0.414375580993284
0.357,-0.3265156937441509,0,1,0,0,0.4314560456809585
0.358,-0.11322669243249428,0,1,0,0,0.44838321609003157
0.359,0.4603198274786916,0,1,0,0,0.4651510780774582
0.36,0.3889839570876645,0,1,0,0,0.4817536741017149
0.361,0.4663338845445652,0,1,0,0,0.49818510533949023
0.362,0.08434248820476364,0,1,0,0,0.5144395337815063
0.363,0.2954889956311245,0,1,0,0,0.5305111843067337
0.364,0.2530082292204353,0,1,0,0,0.5463943467342685
0.365,0.137011023877864,0,1,0,0,0.5620833778521305
0.366,0.009116747078282722,0,1,0,0,0.5775727034222673
0.367,-0.2565172789354503,0,1,0,0,0.5928568201610587
0.368,0.3165051155087306,0,1,0,0,0.6079302976946054
0.369,0.27336922063088054,0,1,0,0,0.6227877804881122
0.37,0.318786584108519,0,1,0,0,0.6374239897486892
0.371,-0.08936041973764192,0,1,0,0,0.6518337253008788
0.372,0.2848232519634375,0,1,0,0,0.6660118674342514
0.373,0.3184117540414983,0,1,0,0,0.6799533787224188
0.374,0.02444136993928664,0,1,0,0,0.6936533058128049
0.375,-0.37731130172098504,0,1,0,0,0.7071067811865474
0.376,-0.08947577494996736,0,1,0,0,0.7203090248879065
0.377,0.40948306740641693,0,1,0,0,0.7332553462225601
0.378,-0.1606551521821663,0,1,0,0,0.745941145424182
0.379,-0.13017766832372607,0,1,0,0,0.7583619152887214
0.38,0.3016806173207398,0,1,0,0,0.7705132427757893
0.381,0.01934086020070941,0,1,0,0,0.782390810576588
0.382,0.22070647240930497,0,1,0,0,0.793990398647835
0.383,0.5756025121370607,0,1,0,0,0.805307885711122
0.384,0.39272876049635763,0,1,0,0,0.8163392507171838
0.385,-0.390290820303539,0,1,0,0,0.8270805742745616
0.386,0.07759162442646508,0,1,0,0,0.8375280400421418
0.387,-0.18850480966559047,0,1,0,0,0.8476779360850831
0.388,-0.4237648532687874,0,1,0,0,0.8575266561936521
0.389,-0.2433676090458978,0,1,0,0,0.8670707011644901
0.39,-0.27430409801762434,0,1,0,0,0.8763066800438635
0.391,0.02449952476223305,0,1,0,0,0.885231311332455
0.392,-0.41946115063580136,0,1,0,0,0.8938414241512639
0.393,-0.1536992558375352,0,1,0,0,0.9021339593682028
0.394,-0.30043791283714905,0,1,0,0,0.9101059706849955
0.395,0.09117254808420441,0,1,0,0,0.9177546256839813
0.396,-0.20984964602079748,0,1,0,0,0.925077206834458
0.397,-0.19190045689726917,0,1,0,0,0.9320711124582108
0.398,-0.1930517085934119,0,1,0,0,0.9387338576538742
0.399,0.18803273144885713,0,1,0,0,0.9450630751798048
0.4,0.05253147820293563,0,1,0,0,0.9510565162951535
0.401,0.117353951895207,0,1,0,0,0.9567120515588305
0.402,0.19208406799930547,0,1,0,0,0.9620276715860859
0.403,-0.13620026506223804,0,1,0,0,0.967001487762435
0.404,0.5639104309021334,0,1,0,0,0.971631732914674
0.405,-0.36666093219750806,0,1,0,0,0.9759167619387474
0.406,0.15570667468136243,0,1,0,0,0.979855052384247
0.40700000000000003,0.3553684022464021,0,1,0,0,0.9834452049953297
0.40800000000000003,0.5641800525082963,0,1,0,0,0.986685944207868
0.40900000000000003,0.2762799192874743,0,1,0,0,0.989576118602651
0.41000000000000003,0.42441213419414403,0,1,0,0,0.9921147013144779
0.41100000000000003,0.46385219739135963,0,1,0,0,0.9943007903969989
0.41200000000000003,-0.3256468338097528,0,1,0,0,0.9961336091431725
0.41300000000000003,0.620454570091522,0,1,0,0,0.9976125063612252
0.41400000000000003,0.7619569084361151,0,1,0,0,0.9987369566060175
0.41500000000000004,0.295904747092275,0,1,0,0,0.9995065603657316
0.41600000000000004,0.15414416662852953,0,1,0,0,0.9999210442038161
0.417,0.028956249433232772,0,1,0,0,0.9999802608561371
0.418,0.5070032971949342,0,1,0,0,0.9996841892833
0.419,0.5414676349567996,0,1,0,0,0.9990329346781247
0.42,0.5840082809665408,0,1,0,0,0.9980267284282716
0.421,0.4037102607146618,0,1,0,0,0.99666592803403
0.422,0.34037593467585203,0,1,0,0,0.9949510169813002
0.423,0.4923004395542656,0,1,0,0,0.9928826045698137
0.424,0.48269653147037184,0,1,0,0,0.9904614256966513
0.425,0.2813004713729288,0,1,0,0,0.9876883405951379
0.426,0.20871319852818984,0,1,0,0,0.9845643345292054
0.427,0.2250030549443831,0,1,0,0,0.9810905174433341
0.428,0.7588175596615232,0,1,0,0,0.9772681235681937
0.429,0.4042754974055973,0,1,0,0,0.9730985109821267
0.43,0.2156624868079234,0,1,0,0,0.9685831611286311
0.431,0.5398573795891453,0,1,0,0,0.96372367829001
0.432,0.5627963789038425,0,1,0,0,0.9585217890173761
0.433,0.7007117030519467,0,1,0,0,0.9529793415172187
0.434,0.8203598980202974,0,1,0,0,0.9470983049947447
0.435,0.5700961943086396,0,1,0,0,0.9408807689542257
0.436,-0.03345106770306003,0,1,0,0,0.934328942456612
0.437,0.7464685886873687,0,1,0,0,0.9274451533346617
0.438,0.522690397202993,0,1,0,0,0.9202318473658705
0.439,0.49123624840639735,0,1,0,0,0.9126915874035028
0.44,0.3942611176360898,0,1,0,0,0.90482705246602
0.441,0.2605414317011083,0,1,0,0,0.8966410367852361
0.442,0.47918879778546214,0,1,0,0,0.8881364488135445
0.443,0.7234508677856327,0,1,0,0,0.8793163101905568
0.444,0.33000167326835406,0,1,0,0,0.8701837546695259
0.445,0.5801907951941048,0,1,0,0,0.8607420270039435
0.446,-0.09199569657564995,0,1,0,0,0.8509944817946924
0.447,-0.19511097054487248,0,1,0,0,0.8409445822981693
0.448,0.6597239446652601,0,1,0,0,0.8305958991958126
0.449,0.6559010034406773,0,1,0,0,0.8199521093254528
0.45,0.0803576177777979,0,1,0,0,0.8090169943749477
0.451,0.4174012314275875,0,1,0,0,0.7977944395385709
0.452,0.20995872353574077,0,1,0,0,0.7862884321366195
0.453,0.05378770704036026,0,1,0,0,0.774503060198734
0.454,0.863909612557678,0,1,0,0,0.7624425110114477
0.455,0.3911888591763223,0,1,0,0,0.7501110696304601
0.456,0.4886372386233289,0,1,0,0,0.737513117358174
0.457,0.10282926136970674,0,1,0,0,0.7246531301870465
0.458,0.4291701915566568,0,1,0,0,0.711535677209286
0.459,0.3545271324599479,0,1,0,0,0.6981654189934728
0.46,0.21486369232504515,0,1,0,0,0.6845471059286884
0.461,0.44573854566970117,0,1,0,0,0.6706855765367207
0.462,0.8446282329464727,0,1,0,0,0.6565857557529566
0.463,0.31416036711492124,0,1,0,0,0.6422526531765841
0.464,0.59845996787093,0,1,0,0,0.6276913612907011
0.465,-0.040902082416282494,0,1,0,0,0.6129070536529766
0.466,0.8920421145824939,0,1,0,0,0.5979049830575185
0.467,0.02036669349536517,0,1,0,0,0.5826904796685767
0.468,-0.027674995005184132,0,1,0,0,0.5672689491267566
0.46900000000000003,-0.09712600141606612,0,1,0,0,0.5516458706284298
0.47000000000000003,0.33140104827752476,0,1,0,0,0.5358267949789957
0.47100000000000003,0.590703480766952,0,1,0,0,0.5198173426207096
0.47200000000000003,0.41235021293790775,0,1,0,0,0.5036232016357605
0.47300000000000003,0.11787254367570714,0,1,0,0,0.48725012572533133
0.47400000000000003,0.31650489580379715,0,1,0,0,0.47070393216533263
0.47500000000000003,0.5039240949031717,0,1,0,0,0.4539904997395463
0.47600000000000003,0.7550977605632058,0,1,0,0,0.4371157666509319
0.47700000000000004,-0.08180573096680853,0,1,0,0,0.4200857284118063
0.47800000000000004,0.34780721484828,0,1,0,0,0.40290643571366214
0.47900000000000004,-0.12114397049610898,0,1,0,0,0.3855839922773955
0.48,-0.1343618549115148,0,1,0,0,0.368124552684678
0.481,0.5032460538205992,0,1,0,0,0.35053432019126013
0.482,0.4067630741062431,0,1,0,0,0.3328195445229872
0.483,-0.3499081683394594,0,1,0,0,0.3149865196553048
0.484,0.5018673231567436,0,1,0,0,0.297041581577036
0.485,0.7855051866268105,0,1,0,0,0.2789911060392298
0.486,0.5654792330720757,0,1,0,0,0.2608415062898969
0.487,0.21363790704758465,0,1,0,0,0.2425992307954085
0.488,0.07305775353740954,0,1,0,0,0.22427076094938167
0.489,-0.5591682079410032,0,1,0,0,0.20586260876988122
0.49,-0.1798857547998208,0,1,0,0,0.18738131458572568
0.491,0.5330739493810781,0,1,0,0,0.16883344471273434
0.492,0.5723661654696403,0,1,0,0,0.15022558912075692
0.493,0.38297548451269,0,1,0,0,0.13156435909228353
0.494,0.49790411290831993,0,1,0,0,0.11285638487348212
0.495,-0.2596350253362728,0,1,0,0,0.09410831331851414
0.496,-0.20285608313216721,0,1,0,0,0.07532680552793372
0.497,0.3188388731015607,0,1,0,0,0.05651853448202493
0.498,0.5245823431282906,0,1,0,0,0.03769018266993433
0.499,0.12384989971687026,0,1,0,0,0.018848439715409147
0.5,-0.6093064080967283,0,1,0,0,3.6739403974420594e-16
0.501,0.14657292514555337,0,1,0,0,-0.01884843971540841
0.502,-0.30889554343005965,0,1,0,0,-0.037690182669933604
0.503,-0.22698271043431417,0,1,0,0,-0.056518534482024194
0.504,-0.579308967579303,0,1,0,0,-0.07532680552793299
0.505,-0.6985659410235192,0,1,0,0,-0.09410831331851342
0.506,0.01693668598893483,0,1,0,0,-0.11285638487348139
0.507,0.16004030779449907,0,1,0,0,-0.1315643590922828
0.508,-0.024352503755787402,0,1,0,0,-0.1502255891207562
0.509,-0.16626618508121963,0,1,0,0,-0.16883344471273362
0.51,-0.3312117230991655,0,1,0,0,-0.18738131458572496
0.511,-0.8263895570194355,0,1,0,0,-0.2058626087698805
0.512,-0.3735527943557115,0,1,0,0,-0.22427076094938095
0.513,-0.2629448566809638,0,1,0,0,-0.2425992307954078
0.514,-0.4887609053070474,0,1,0,0,-0.26084150628989616
0.515,-0.4022210842767468,0,1,0,0,-0.27899110603922905
0.516,-0.6193533284583493,0,1,0,0,-0.2970415815770353
0.517,-0.8162903768189296,0,1,0,0,-0.31498651965530405
0.518,-0.10209429732904945,0,1,0,0,-0.3328195445229865
0.519,0.2448036949761917,0,1,0,0,-0.3505343201912594
0.52,-0.6351818580601061,0,1,0,0,-0.36812455268467725
0.521,-0.34038381795791633,0,1,0,0,-0.3855839922773964
0.522,-0.3882480747250994,0,1,0,0,-0.4029064357136631
0.523,-0.8623087310141502,0,1,0,0,-0.42008572841180564
0.524,-0.4474259922894561,0,1,0,0,-0.4371157666509328
0.525,-0.30747503483257665,0,1,0,0,-0.45399049973954725
0.526,-0.20748884742754767,0,1,0,0,-0.47070393216533196
0.527,0.2448519948728527,0,1,0,0,-0.4872501257253323
0.528,-0.5140538041238079,0,1,0,0,-0.5036232016357614
0.529,-0.7821639138099973,0,1,0,0,-0.5198173426207089
0.53,-0.6286725400820119,0,1,0,0,-0.5358267949789965
0.531,-0.02276583656398959,0,1,0,0,-0.5516458706284307
0.532,-0.4061191788075904,0,1,0,0,-0.567268949126756
0.533,-0.7144213246832106,0,1,0,0,-0.582690479668576
0.534,0.04060698551428548,0,1,0,0,-0.5979049830575194
0.535,-0.678914131466106,0,1,0,0,-0.612907053652976
0.536,-0.5070612849039735,0,1,0,0,-0.6276913612907005
0.537,-0.6873208380102551,0,1,0,0,-0.6422526531765849
0.538,-0.6192058887470435,0,1,0,0,-0.6565857557529561
0.539,-0.3489129370528639,0,1,0,0,-0.6706855765367201
0.54,-0.41650416531666784,0,1,0,0,-0.6845471059286892
0.541,-0.9700535641110135,0,1,0,0,-0.6981654189934723
0.542,-0.1448725336512067,0,1,0,0,-0.7115356772092853
0.543,-0.7468879553171119,0,1,0,0,-0.7246531301870471
0.544,-0.31484940969861275,0,1,0,0,-0.7375131173581736
0.545,-0.6897204443599918,0,1,0,0,-0.7501110696304596
0.546,-0.7140726690009553,0,1,0,0,-0.7624425110114483
0.547,-0.6372214215958484,0,1,0,0,-0.7745030601987335
0.548,-0.508162876016533,0,1,0,0,-0.786288432136619
0.549,-0.6230647932506159,0,1,0,0,-0.7977944395385714
0.55,-0.38493973876334925,0,1,0,0,-0.8090169943749472
0.551,-0.7751186686423972,0,1,0,0,-0.8199521093254525
0.552,-0.010073289169001048,0,1,0,0,-0.8305958991958131
0.553,-0.2658620609944408,0,1,0,0,-0.8409445822981688
0.554,-0.3067393380710284,0,1,0,0,-0.850994481794692
0.555,-0.6602804849611221,0,1,0,0,-0.8607420270039441
0.556,-0.05797488592919833,0,1,0,0,-0.8701837546695255
0.557,-0.2185881929751372,0,1,0,0,-0.8793163101905563
0.558,-0.6913105050497186,0,1,0,0,-0.8881364488135449
0.559,-0.29170864274623876,0,1,0,0,-0.8966410367852358
0.56,-0.5069829823847938,0,1,0,0,-0.9048270524660197
0.561,-0.046527596930352286,0,1,0,0,-0.9126915874035032
0.562,-0.4567041566917599,0,1,0,0,-0.9202318473658709
0.5630000000000001,-0.5136495024945475,0,1,0,0,-0.9274451533346615
0.5640000000000001,0.08461940646328592,0,1,0,0,-0.9343289424566124
0.5650000000000001,-0.5529821661668662,0,1,0,0,-0.940880768954226
0.5660000000000001,-0.5387103743148848,0,1,0,0,-0.9470983049947443
0.5670000000000001,-0.4023319735010429,0,1,0,0,-0.9529793415172191
0.5680000000000001,-0.018693811849576775,0,1,0,0,-0.9585217890173764
0.5690000000000001,0.054789958465007255,0,1,0,0,-0.9637236782900098
0.5700000000000001,-0.3675689963109132,0,1,0,0,-0.9685831611286314
0.5710000000000001,0.00797183826643752,0,1,0,0,-0.973098510982127
0.5720000000000001,-0.12078240573731638,0,1,0,0,-0.9772681235681936
0.5730000000000001,-0.5870633862236817,0,1,0,0,-0.9810905174433343
0.5740000000000001,-0.012646012834728798,0,1,0,0,-0.9845643345292057
0.5750000000000001,0.16192796540207696,0,1,0,0,-0.9876883405951378
0.5760000000000001,-0.0132373143647527,0,1,0,0,-0.9904614256966514
0.577,-0.4187991717484819,0,1,0,0,-0.9928826045698135
0.578,-0.01483897234478676,0,1,0,0,-0.9949510169813001
0.579,-0.4516959926856864,0,1,0,0,-0.9966659280340299
0.58,-0.5391703424146322,0,1,0,0,-0.9980267284282714
0.581,-0.7872403792770375,0,1,0,0,-0.9990329346781247
0.582,-0.5130436816238438,0,1,0,0,-0.9996841892832999
0.583,-0.5622772609865396,0,1,0,0,-0.9999802608561371
0.584,-0.13965265611533012,0,1,0,0,-0.9999210442038161
0.585,-0.37780900093628544,0,1,0,0,-0.9995065603657316
0.586,-0.10252681726508339,0,1,0,0,-0.9987369566060176
0.587,-0.18572488730887676,0,1,0,0,-0.9976125063612253
0.588,-0.277941116305595,0,1,0,0,-0.9961336091431725
0.589,-0.8774333248793493,0,1,0,0,-0.994300790396999
0.59,-0.22228868914127914,0,1,0,0,-0.992114701314478
0.591,0.046076065116813086,0,1,0,0,-0.989576118602651
0.592,-0.1919321335725031,0,1,0,0,-0.9866859442078684
0.593,0.06140159952990029,0,1,0,0,-0.9834452049953298
0.594,-0.24668515407524266,0,1,0,0,-0.979855052384247
0.595,-0.22116063970205818,0,1,0,0,-0.9759167619387478
0.596,-0.23477312741127887,0,1,0,0,-0.9716317329146742
0.597,-0.2828177586498671,0,1,0,0,-0.9670014877624352
0.598,-0.3164630969840586,0,1,0,0,-0.9620276715860864
0.599,-0.039754888254728143,0,1,0,0,-0.9567120515588308
0.6,-0.2457190489504551,0,1,0,0,-0.9510565162951538
0.601,-0.3556884380206863,0,1,0,0,-0.9450630751798054
0.602,0.277543727149642,0,1,0,0,-0.9387338576538744
0.603,0.13623849349055256,0,1,0,0,-0.9320711124582111
0.604,0.0708534826352597,0,1,0,0,-0.9250772068344586
0.605,-0.1641288310656654,0,1,0,0,-0.9177546256839816
0.606,-0.20722055138215542,0,1,0,0,-0.9101059706849959
0.607,-0.25215122917578303,0,1,0,0,-0.9021339593682035
0.608,-0.2586743030444464,0,1,0,0,-0.8938414241512642
0.609,0.02687429544944453,0,1,0,0,-0.8852313113324554
0.61,-0.011799320671101315,0,1,0,0,-0.8763066800438644
0.611,0.18869731599625078,0,1,0,0,-0.8670707011644905
0.612,0.6657198399600202,0,1,0,0,-0.8575266561936524
0.613,0.2935307181405882,0,1,0,0,-0.847677936085084
0.614,-0.10053450601604863,0,1,0,0,-0.8375280400421422
0.615,0.4684151460780303,0,1,0,0,-0.8270805742745619
0.616,-0.08266892238181608,0,1,0,0,-0.8163392507171848
0.617,-0.17704059227334784,0,1,0,0,-0.8053078857111224
0.618,0.044933408805608976,0,1,0,0,-0.7939903986478355
0.619,0.2556701591619005,0,1,0,0,-0.782390810576589
0.62,-0.13120700709868469,0,1,0,0,-0.7705132427757897
0.621,-0.2250702516440153,0,1,0,0,-0.758361915288722
0.622,-0.43736545837629986,0,1,0,0,-0.7459411454241831
0.623,-0.5735591435045364,0,1,0,0,-0.7332553462225605
0.624,0.10034858416398404,0,1,0,0,-0.720309024887907
0.625,-0.0477230978613119,0,1,0,0,-0.7071067811865485
0.626,-0.21591411950457262,0,1,0,0,-0.6936533058128055
0.627,0.3440675313155155,0,1,0,0,-0.6799533787224193
0.628,0.1125071640895158,0,1,0,0,-0.6660118674342513
0.629,-0.39674419512366454,0,1,0,0,-0.6518337253008794
0.63,-0.48869880120178655,0,1,0,0,-0.6374239897486897
0.631,0.2440511019774505,0,1,0,0,-0.6227877804881121
0.632,0.06564962084548184,0,1,0,0,-0.6079302976946059
0.633,0.2880633541644979,0,1,0,0,-0.5928568201610593
0.634,0.13609673261864402,0,1,0,0,-0.5775727034222672
0.635,0.2314141304342187,0,1,0,0,-0.5620833778521311
0.636,0.5780738027978916,0,1,0,0,-0.5463943467342691
0.637,-0.32913047625365194,0,1,0,0,-0.5305111843067336
0.638,0.22195381991177207,0,1,0,0,-0.514439533781507
0.639,0.044965029178208916,0,1,0,0,-0.49818510533949084
0.64,0.2962247923229059,0,1,0,0,-0.48175367410171477
0.641,0.1861667091859432,0,1,0,0,-0.46515107807745887
0.642,-0.39450993729221323,0,1,0,0,-0.44838321609003223
0.643,0.10232501351578815,0,1,0,0,-0.4314560456809584
0.644,0.4262104686446895,0,1,0,0,-0.41437558099328464
0.645,0.2731513423881675,0,1,0,0,-0.39714789063478056
0.646,0.009966513533996274,0,1,0,0,-0.3797790955218005
0.647,0.28024297017341254,0,1,0,0,-0.3622753667045462
0.648,0.1643391110620773,0,1,0,0,-0.34464292317451695
0.649,-0.3584363372438069,0,1,0,0,-0.3268880296549418
0.65,0.17461241651733522,0,1,0,0,-0.3090169943749479
0.651,-0.008380545176783882,0,1,0,0,-0.2910361668282717
0.652,-0.1451313927190092,0,1,0,0,-0.27295193551732455
0.653,-0.005029441314634647,0,1,0,0,-0.2547707256833826
0.654,-0.07852457104696506,0,1,0,0,-0.23649899702372454
0.655,0.11614522154154978,0,1,0,0,-0.21814324139654181
0.656,-0.03939706866420034,0,1,0,0,-0.19970998051440741
0.657,-0.3886675374035856,0,1,0,0,-0.18120576362713717
0.658,-0.10685026346264401,0,1,0,0,-0.1626371651948828
0.659,-0.5750013268989964,0,1,0,0,-0.14401078255225253
0.66,-0.23030233875971748,0,1,0,0,-0.125333233564304
0.661,-0.08450836863336086,0,1,0,0,-0.10661115427525909
0.662,-0.4637273867773198,0,1,0,0,-0.08785119655074351
0.663,-0.38507457992951666,0,1,0,0,-0.06906002571440555
0.664,0.19875215159484944,0,1,0,0,-0.050244318179768696
0.665,-0.13296890660836025,0,1,0,0,-0.031410759078128604
0.666,-0.09735871225303816,0,1,0,0,-0.012566039883352316
0.667,-0.2646536959263354,0,1,0,0,0.006283143965559847
0.668,0.2156900906939649,0,1,0,0,0.025130095443337202
0.669,-0.1147009169821401,0,1,0,0,0.04396811831786523
0.67,-0.22317517218921754,0,1,0,0,0.0627905195293143
0.671,-0.33022378976990374,0,1,0,0,0.0815906115681573
0.672,-0.22596073556540475,0,1,0,0,0.10036171485121524
0.673,-0.5498877481370832,0,1,0,0,0.11909716009487069
0.674,-0.06485469716438354,0,1,0,0,0.13779029068463786
0.675,-0.25966520957261335,0,1,0,0,0.15643446504023126
0.676,-0.20824434621207943,0,1,0,0,0.17502305897527703
0.677,-0.49448561223758214,0,1,0,0,0.1935494680508601
0.678,-0.3784641878013998,0,1,0,0,0.21200710992205507
0.679,-0.4250034719646929,0,1,0,0,0.2303894266765916
0.68,0.09439747188909373,0,1,0,0,0.24868988716485466
0.681,-0.39771971412118534,0,1,0,0,0.266901989320376
0.682,-0.4762595320771227,0,1,0,0,0.28501926246997716
0.683,-0.5626670334151712,0,1,0,0,0.3030352696327739
0.684,0.38196831636020406,0,1,0,0,0.32094360980720993
0.685,0.09938397990263331,0,1,0,0,0.3387379202452924
0.686,0.03343779224240214,0,1,0,0,0.35641187871325064
0.687,-0.41462502036695476,0,1,0,0,0.37395920573780095
0.6880000000000001,-0.262734242052506,0,1,0,0,0.3913736668372035
0.6890000000000001,0.18308300017145818,0,1,0,0,0.408649074736349
0.6900000000000001,0.2640061979746448,0,1,0,0,0.42577929156507316
0.6910000000000001,0.20234257524128435,0,1,0,0,0.44275823103890255
0.6920000000000001,-0.4348685455969413,0,1,0,0,0.45957986062148787
0.6930000000000001,-0.652686521757526,0,1,0,0,0.4762382036679396
0.6940000000000001,0.01839836258172131,0,1,0,0,0.4927273415482926
0.6950000000000001,0.05708892931625248,0,1,0,0,0.5090414157503713
0.6960000000000001,-0.28342047033406836,0,1,0,0,0.5251746299612963
0.6970000000000001,0.3025084263548013,0,1,0,0,0.5411212521268769
0.6980000000000001,-0.49324275461199385,0,1,0,0,0.5568756164881881
0.6990000000000001,-0.25620548043607355,0,1,0,0,0.5724321255945914
0.7000000000000001,-0.495170355476291,0,1,0,0,0.5877852522924741
0.7010000000000001,-0.3359126476898544,0,1,0,0,0.6029295416890248
0.7020000000000001,-0.5616875316810797,0,1,0,0,0.6178596130903349
0.7030000000000001,0.35580341046297914,0,1,0,0,0.6325701619131254
0.704,0.34322011562727234,0,1,0,0,0.647055961569443
0.705,-0.22314203597485463,0,1,0,0,0.661311865323651
0.706,-0.24579699304516858,0,1,0,0,0.6753328081210241
0.707,0.20368770965705205,0,1,0,0,0.6891138083873473
0.708,-0.380535751013834,0,1,0,0,0.7026499697988484
0.709,-0.15420801020695826,0,1,0,0,0.7159364830218309
0.71,-0.4323001207839834,0,1,0,0,0.7289686274214104
0.711,-0.27508918972707846,0,1,0,0,0.7417417727387385
0.712,0.1532284969669829,0,1,0,0,0.7542513807361035
0.713,-0.29767979021154567,0,1,0,0,0.7664930068093488
0.714,-0.1415756058223362,0,1,0,0,0.7784623015670228
0.715,-0.11639610645627654,0,1,0,0,0.7901550123756902
0.716,-0.2993033903246688,0,1,0,0,0.8015669848708756
0.717,-0.20807141982526428,0,1,0,0,0.8126941644330934
0.718,-0.29424456999222337,0,1,0,0,0.8235325976284272
0.719,-0.04177426488845554,0,1,0,0,0.8340784336131704
0.72,-0.26902816525750883,0,1,0,0,0.8443279255020146
0.721,-0.35310401133395064,0,1,0,0,0.854277431699295
0.722,0.11643228354110563,0,1,0,0,0.8639234171928346
0.723,-0.2982925372189982,0,1,0,0,0.8732624548099197
0.724,0.3471467822959593,0,1,0,0,0.8822912264349532
0.725,0.17908302649085675,0,1,0,0,0.8910065241883672
0.726,-0.1445657711856309,0,1,0,0,0.8994052515663706
0.727,-0.09547405753519767,0,1,0,0,0.9074844245411169
0.728,-0.05106794660887426,0,1,0,0,0.915241172620917
0.729,0.2607238645400415,0,1,0,0,0.9226727398701146
0.73,-0.04859817867229416,0,1,0,0,0.9297764858882513
0.731,-0.12579406381244912,0,1,0,0,0.9365498867481918
0.732,0.33318033107656,0,1,0,0,0.9429905358928642
0.733,-0.015038471530218145,0,1,0,0,0.9490961449902945
0.734,0.05252356862901521,0,1,0,0,0.9548645447466426
0.735,-0.19850529954017435,0,1,0,0,0.9602936856769428
0.736,0.026591297762381172,0,1,0,0,0.9653816388332739
0.737,-0.324625496792156,0,1,0,0,0.9701265964901056
0.738,-0.13409445906125322,0,1,0,0,0.974526872786577
0.739,0.005573491786654922,0,1,0,0,0.9785809043254721
0.74,-0.1243663359395013,0,1,0,0,0.9822872507286885
0.741,0.008277274053582445,0,1,0,0,0.9856445951489979
0.742,-0.32304941688024036,0,1,0,0,0.988651744737914
